time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/11/02/17:39:39.010121,113377,1635871179,8704900,,['base_to_pipe_x'],"(0.03356203907059541,)","(0.0,)",()
2021/11/02/17:39:39.011477,113378,1635871179,10423898,,['base_to_pipe_y'],"(0.06292247292388325,)","(0.0,)",()
2021/11/02/17:39:39.015898,113379,1635871179,13978004,,['base_to_pipe_x'],"(0.03339135128479172,)","(0.0,)",()
2021/11/02/17:39:39.016846,113380,1635871179,15254974,,['base_to_pipe_y'],"(0.06410146957371804,)","(0.0,)",()
2021/11/02/17:39:39.035372,113381,1635871179,33221006,,['base_to_pipe_x'],"(0.03332247778188292,)","(0.0,)",()
2021/11/02/17:39:39.036868,113382,1635871179,34528017,,['base_to_pipe_y'],"(0.06494339370855214,)","(0.0,)",()
2021/11/02/17:39:39.065409,113383,1635871179,62340021,,['base_to_pipe_x'],"(0.033362345982186244,)","(0.0,)",()
2021/11/02/17:39:39.065633,113384,1635871179,63683032,,['base_to_pipe_y'],"(0.06543760005662481,)","(0.0,)",()
2021/11/02/17:39:39.119182,113385,1635871179,116864919,,['base_to_pipe_x'],"(0.033504791112604695,)","(0.0,)",()
2021/11/02/17:39:39.120992,113386,1635871179,118617057,,['base_to_pipe_y'],"(0.06561543124297464,)","(0.0,)",()
2021/11/02/17:39:39.127176,113387,1635871179,123574972,,['base_to_pipe_x'],"(0.0337612270808882,)","(0.0,)",()
2021/11/02/17:39:39.127547,113388,1635871179,125603914,,['base_to_pipe_y'],"(0.06544114214041252,)","(0.0,)",()
2021/11/02/17:39:39.152296,113389,1635871179,150742053,,['base_to_pipe_x'],"(0.03408749499172216,)","(0.0,)",()
2021/11/02/17:39:39.153638,113390,1635871179,152199029,,['base_to_pipe_y'],"(0.06497065497353965,)","(0.0,)",()
2021/11/02/17:39:39.215348,113391,1635871179,214229106,,['base_to_pipe_x'],"(0.03442464107730991,)","(0.0,)",()
2021/11/02/17:39:39.217130,113392,1635871179,215779066,,['base_to_pipe_y'],"(0.06420312792681174,)","(0.0,)",()
2021/11/02/17:39:39.220702,113393,1635871179,219295024,,['base_to_pipe_x'],"(0.034840439198356395,)","(0.0,)",()
2021/11/02/17:39:39.222536,113394,1635871179,221173048,,['base_to_pipe_y'],"(0.06315353538605652,)","(0.0,)",()
2021/11/02/17:39:39.242700,113395,1635871179,241322040,,['base_to_pipe_x'],"(0.03533574268243246,)","(0.0,)",()
2021/11/02/17:39:39.244089,113396,1635871179,242857933,,['base_to_pipe_y'],"(0.061849497810127455,)","(0.0,)",()
2021/11/02/17:39:39.272801,113397,1635871179,270891904,,['base_to_pipe_x'],"(0.0358656882337472,)","(0.0,)",()
2021/11/02/17:39:39.272865,113398,1635871179,271744012,,['base_to_pipe_y'],"(0.060248703306057395,)","(0.0,)",()
2021/11/02/17:39:39.319895,113399,1635871179,319272994,,['base_to_pipe_x'],"(0.03640451537874638,)","(0.0,)",()
2021/11/02/17:39:39.320924,113400,1635871179,320075035,,['base_to_pipe_y'],"(0.0584264825996636,)","(0.0,)",()
2021/11/02/17:39:39.331464,113401,1635871179,330784082,,['base_to_pipe_x'],"(0.0369820664658463,)","(0.0,)",()
2021/11/02/17:39:39.332607,113402,1635871179,331779956,,['base_to_pipe_y'],"(0.05630563364642511,)","(0.0,)",()
2021/11/02/17:39:39.360537,113403,1635871179,359934091,,['base_to_pipe_x'],"(0.03762558772610294,)","(0.0,)",()
2021/11/02/17:39:39.361315,113404,1635871179,360699892,,['base_to_pipe_y'],"(0.05390707915402542,)","(0.0,)",()
2021/11/02/17:39:39.427957,113405,1635871179,426348924,,['base_to_pipe_x'],"(0.038385848714532836,)","(0.0,)",()
2021/11/02/17:39:39.428776,113406,1635871179,427731990,,['base_to_pipe_y'],"(0.05125488081594523,)","(0.0,)",()
2021/11/02/17:39:39.431822,113407,1635871179,430906057,,['base_to_pipe_x'],"(0.03913305542297681,)","(0.0,)",()
2021/11/02/17:39:39.433390,113408,1635871179,432089090,,['base_to_pipe_y'],"(0.048353663904747005,)","(0.0,)",()
2021/11/02/17:39:39.452334,113409,1635871179,450232982,,['base_to_pipe_x'],"(0.039924320926908625,)","(0.0,)",()
2021/11/02/17:39:39.454715,113410,1635871179,453077077,,['base_to_pipe_y'],"(0.045323775989028085,)","(0.0,)",()
2021/11/02/17:39:39.482490,113411,1635871179,478912115,,['base_to_pipe_x'],"(0.040717105432928655,)","(0.0,)",()
2021/11/02/17:39:39.483638,113412,1635871179,481585979,,['base_to_pipe_y'],"(0.04216860386738523,)","(0.0,)",()
2021/11/02/17:39:39.530794,113413,1635871179,529628992,,['base_to_pipe_x'],"(0.041553235181494494,)","(0.0,)",()
2021/11/02/17:39:39.532428,113414,1635871179,531006097,,['base_to_pipe_y'],"(0.03896053702696528,)","(0.0,)",()
2021/11/02/17:39:39.542859,113415,1635871179,539896011,,['base_to_pipe_x'],"(0.04238584584117414,)","(0.0,)",()
2021/11/02/17:39:39.545010,113416,1635871179,543369054,,['base_to_pipe_y'],"(0.03576106540027162,)","(0.0,)",()
2021/11/02/17:39:39.571365,113417,1635871179,569108963,,['base_to_pipe_x'],"(0.04319988678369374,)","(0.0,)",()
2021/11/02/17:39:39.574294,113418,1635871179,570588111,,['base_to_pipe_y'],"(0.032607423615074176,)","(0.0,)",()
2021/11/02/17:39:39.635827,113419,1635871179,634201049,,['base_to_pipe_x'],"(0.04403515026918369,)","(0.0,)",()
2021/11/02/17:39:39.638888,113420,1635871179,636302947,,['base_to_pipe_y'],"(0.029467745517180455,)","(0.0,)",()
2021/11/02/17:39:39.642860,113421,1635871179,640268087,,['base_to_pipe_x'],"(0.04482191304131015,)","(0.0,)",()
2021/11/02/17:39:39.643561,113422,1635871179,641875982,,['base_to_pipe_y'],"(0.026453397029843305,)","(0.0,)",()
2021/11/02/17:39:39.658872,113423,1635871179,657803058,,['base_to_pipe_x'],"(0.04557301012217627,)","(0.0,)",()
2021/11/02/17:39:39.661204,113424,1635871179,659485101,,['base_to_pipe_y'],"(0.023613163192348196,)","(0.0,)",()
2021/11/02/17:39:39.689990,113425,1635871179,688577890,,['base_to_pipe_x'],"(0.04632094079492224,)","(0.0,)",()
2021/11/02/17:39:39.691832,113426,1635871179,690582990,,['base_to_pipe_y'],"(0.02088210368162535,)","(0.0,)",()
2021/11/02/17:39:39.740610,113428,1635871179,739731073,,['base_to_pipe_y'],"(0.018316495064055267,)","(0.0,)",()
2021/11/02/17:39:39.747792,113429,1635871179,746814966,,['base_to_pipe_x'],"(0.04754848267262218,)","(0.0,)",()
2021/11/02/17:39:39.748728,113430,1635871179,748039960,,['base_to_pipe_y'],"(0.015886240562292556,)","(0.0,)",()
2021/11/02/17:39:39.778322,113431,1635871179,776288986,,['base_to_pipe_x'],"(0.04803676224574317,)","(0.0,)",()
2021/11/02/17:39:39.778416,113432,1635871179,777478933,,['base_to_pipe_y'],"(0.013696786003400796,)","(0.0,)",()
2021/11/02/17:39:39.843229,113433,1635871179,841973066,,['base_to_pipe_x'],"(0.04844777912329524,)","(0.0,)",()
2021/11/02/17:39:39.845581,113434,1635871179,843596935,,['base_to_pipe_y'],"(0.011799942704606929,)","(0.0,)",()
2021/11/02/17:39:39.847222,113435,1635871179,846029996,,['base_to_pipe_x'],"(0.04881082025167921,)","(0.0,)",()
2021/11/02/17:39:39.848530,113436,1635871179,847387075,,['base_to_pipe_y'],"(0.010143523339954722,)","(0.0,)",()
2021/11/02/17:39:39.869648,113437,1635871179,866489887,,['base_to_pipe_x'],"(0.04906803957362842,)","(0.0,)",()
2021/11/02/17:39:39.871676,113438,1635871179,867809057,,['base_to_pipe_y'],"(0.008822301065681826,)","(0.0,)",()
2021/11/02/17:39:39.897224,113439,1635871179,895934104,,['base_to_pipe_x'],"(0.0492465373732181,)","(0.0,)",()
2021/11/02/17:39:39.898995,113440,1635871179,897444009,,['base_to_pipe_y'],"(0.007817483840737119,)","(0.0,)",()
2021/11/02/17:39:39.947064,113441,1635871179,945698976,,['base_to_pipe_x'],"(0.04933417941305534,)","(0.0,)",()
2021/11/02/17:39:39.949305,113442,1635871179,947185993,,['base_to_pipe_y'],"(0.007116471733054571,)","(0.0,)",()
2021/11/02/17:39:39.961404,113443,1635871179,959893941,,['base_to_pipe_x'],"(0.04935926092087443,)","(0.0,)",()
2021/11/02/17:39:39.962550,113444,1635871179,961467027,,['base_to_pipe_y'],"(0.00672721731444981,)","(0.0,)",()
2021/11/02/17:39:39.987698,113445,1635871179,986295938,,['base_to_pipe_x'],"(0.049312787908166185,)","(0.0,)",()
2021/11/02/17:39:39.992768,113446,1635871179,990375041,,['base_to_pipe_y'],"(0.006604554126527291,)","(0.0,)",()
2021/11/02/17:39:40.056541,113447,1635871180,53776979,,['base_to_pipe_x'],"(0.0491511449004232,)","(0.0,)",()
2021/11/02/17:39:40.057536,113448,1635871180,55536031,,['base_to_pipe_y'],"(0.006796128679089907,)","(0.0,)",()
2021/11/02/17:39:40.062010,113449,1635871180,59551954,,['base_to_pipe_x'],"(0.048903101988265585,)","(0.0,)",()
2021/11/02/17:39:40.062842,113450,1635871180,61136960,,['base_to_pipe_y'],"(0.0072487576498702225,)","(0.0,)",()
2021/11/02/17:39:40.077009,113451,1635871180,75515985,,['base_to_pipe_x'],"(0.04861609085565195,)","(0.0,)",()
2021/11/02/17:39:40.078918,113452,1635871180,76947927,,['base_to_pipe_y'],"(0.007966132386780766,)","(0.0,)",()
2021/11/02/17:39:40.106151,113453,1635871180,104929924,,['base_to_pipe_x'],"(0.04824971985453406,)","(0.0,)",()
2021/11/02/17:39:40.108763,113454,1635871180,106364965,,['base_to_pipe_y'],"(0.008930524788627603,)","(0.0,)",()
2021/11/02/17:39:40.158612,113455,1635871180,155479907,,['base_to_pipe_x'],"(0.047805891092923145,)","(0.0,)",()
2021/11/02/17:39:40.160520,113456,1635871180,156766891,,['base_to_pipe_y'],"(0.010162859191978296,)","(0.0,)",()
2021/11/02/17:39:40.165848,113457,1635871180,164855003,,['base_to_pipe_x'],"(0.04727994824996209,)","(0.0,)",()
2021/11/02/17:39:40.167245,113458,1635871180,166107892,,['base_to_pipe_y'],"(0.01164928566656883,)","(0.0,)",()
2021/11/02/17:39:40.196521,113459,1635871180,194021940,,['base_to_pipe_x'],"(0.04670202604176712,)","(0.0,)",()
2021/11/02/17:39:40.196601,113460,1635871180,195591926,,['base_to_pipe_y'],"(0.013389231415142267,)","(0.0,)",()
2021/11/02/17:39:40.259436,113461,1635871180,258435964,,['base_to_pipe_x'],"(0.04599320560477654,)","(0.0,)",()
2021/11/02/17:39:40.259943,113462,1635871180,259336948,,['base_to_pipe_y'],"(0.015437499547163627,)","(0.0,)",()
2021/11/02/17:39:40.262312,113463,1635871180,261632919,,['base_to_pipe_x'],"(0.045264321350865964,)","(0.0,)",()
2021/11/02/17:39:40.262951,113464,1635871180,262482881,,['base_to_pipe_y'],"(0.01775937915533923,)","(0.0,)",()
2021/11/02/17:39:40.285332,113465,1635871180,283962965,,['base_to_pipe_x'],"(0.044509226412309554,)","(0.0,)",()
2021/11/02/17:39:40.286654,113466,1635871180,285471916,,['base_to_pipe_y'],"(0.020295484017225297,)","(0.0,)",()
2021/11/02/17:39:40.313902,113468,1635871180,313218116,,['base_to_pipe_y'],"(0.02304212897176483,)","(0.0,)",()
2021/11/02/17:39:40.368371,113469,1635871180,366058111,,['base_to_pipe_x'],"(0.0428884053862463,)","(0.0,)",()
2021/11/02/17:39:40.368419,113470,1635871180,367284059,,['base_to_pipe_y'],"(0.02590702087961092,)","(0.0,)",()
2021/11/02/17:39:40.373598,113471,1635871180,372379064,,['base_to_pipe_x'],"(0.042094212791203775,)","(0.0,)",()
2021/11/02/17:39:40.374794,113472,1635871180,373996973,,['base_to_pipe_y'],"(0.028806057558187124,)","(0.0,)",()
2021/11/02/17:39:40.420410,113473,1635871180,419500112,,['base_to_pipe_x'],"(0.04128876193464828,)","(0.0,)",()
2021/11/02/17:39:40.421506,113474,1635871180,420352935,,['base_to_pipe_y'],"(0.03175302942286695,)","(0.0,)",()
2021/11/02/17:39:40.573759,113475,1635871180,572593927,,['base_to_pipe_x'],"(0.04049546357633468,)","(0.0,)",()
2021/11/02/17:39:40.575157,113476,1635871180,573949098,,['base_to_pipe_y'],"(0.03467490841239067,)","(0.0,)",()
2021/11/02/17:39:40.582366,113477,1635871180,581362009,,['base_to_pipe_x'],"(0.03725891697127844,)","(0.0,)",()
2021/11/02/17:39:40.583434,113478,1635871180,582477092,,['base_to_pipe_y'],"(0.04821353600216901,)","(0.0,)",()
2021/11/02/17:39:40.718889,113479,1635871180,716622114,,['base_to_pipe_x'],"(0.03680938972301197,)","(0.0,)",()
2021/11/02/17:39:40.719609,113480,1635871180,717812061,,['base_to_pipe_y'],"(0.05059285075267733,)","(0.0,)",()
2021/11/02/17:39:40.990811,113481,1635871180,989696979,,['base_to_pipe_x'],"(0.03679406054083689,)","(0.0,)",()
2021/11/02/17:39:40.993181,113482,1635871180,991208076,,['base_to_pipe_y'],"(0.06160018165893548,)","(0.0,)",()
2021/11/02/17:39:41.001643,113483,1635871180,999094009,,['base_to_pipe_x'],"(0.038028044217386564,)","(0.0,)",()
2021/11/02/17:39:41.001693,113484,1635871181,622034,,['base_to_pipe_y'],"(0.05959140134327161,)","(0.0,)",()
2021/11/02/17:39:41.319428,113485,1635871181,318109035,,['base_to_pipe_x'],"(0.04355346526022631,)","(0.0,)",()
2021/11/02/17:39:41.321894,113486,1635871181,320020914,,['base_to_pipe_y'],"(0.03824484255505603,)","(0.0,)",()
2021/11/02/17:39:41.328852,113487,1635871181,326056003,,['base_to_pipe_x'],"(0.04414093134486129,)","(0.0,)",()
2021/11/02/17:39:41.328930,113488,1635871181,327673912,,['base_to_pipe_y'],"(0.035444688158882645,)","(0.0,)",()
2021/11/02/17:39:41.356538,113489,1635871181,355489015,,['base_to_pipe_x'],"(0.044671210824038673,)","(0.0,)",()
2021/11/02/17:39:41.357973,113490,1635871181,356872081,,['base_to_pipe_y'],"(0.03264086228539674,)","(0.0,)",()
2021/11/02/17:39:41.520188,113491,1635871181,519131898,,['base_to_pipe_x'],"(0.046685057300034465,)","(0.0,)",()
2021/11/02/17:39:41.521848,113492,1635871181,520607948,,['base_to_pipe_y'],"(0.020148107869382623,)","(0.0,)",()
2021/11/02/17:39:41.619764,113493,1635871181,617794036,,['base_to_pipe_x'],"(0.04688981207121836,)","(0.0,)",()
2021/11/02/17:39:41.624686,113494,1635871181,620206117,,['base_to_pipe_y'],"(0.018059659445783378,)","(0.0,)",()
2021/11/02/17:39:41.627822,113495,1635871181,626867055,,['base_to_pipe_x'],"(0.047247546434740564,)","(0.0,)",()
2021/11/02/17:39:41.629770,113496,1635871181,628118991,,['base_to_pipe_y'],"(0.013142488570578384,)","(0.0,)",()
2021/11/02/17:39:41.949635,113497,1635871181,946856975,,['base_to_pipe_x'],"(0.04500352479052472,)","(0.0,)",()
2021/11/02/17:39:41.949880,113498,1635871181,948378086,,['base_to_pipe_y'],"(0.013560279621003214,)","(0.0,)",()
2021/11/02/17:39:41.953028,113499,1635871181,952055931,,['base_to_pipe_x'],"(0.04449854822303284,)","(0.0,)",()
2021/11/02/17:39:41.955433,113500,1635871181,954344034,,['base_to_pipe_y'],"(0.01491467234396751,)","(0.0,)",()
2021/11/02/17:39:41.984043,113501,1635871181,981803894,,['base_to_pipe_x'],"(0.04393497513173927,)","(0.0,)",()
2021/11/02/17:39:41.985295,113502,1635871181,983354091,,['base_to_pipe_y'],"(0.01649908428846837,)","(0.0,)",()
2021/11/02/17:39:42.144906,113503,1635871182,143312931,,['base_to_pipe_x'],"(0.04105764165708339,)","(0.0,)",()
2021/11/02/17:39:42.146225,113504,1635871182,144880056,,['base_to_pipe_y'],"(0.027661826658103916,)","(0.0,)",()
2021/11/02/17:39:42.254174,113505,1635871182,251916885,,['base_to_pipe_x'],"(0.040498693508315795,)","(0.0,)",()
2021/11/02/17:39:42.254256,113506,1635871182,253086090,,['base_to_pipe_y'],"(0.030179892182848653,)","(0.0,)",()
2021/11/02/17:39:42.284237,113507,1635871182,280967950,,['base_to_pipe_x'],"(0.03867778023812909,)","(0.0,)",()
2021/11/02/17:39:42.286517,113508,1635871182,282879114,,['base_to_pipe_y'],"(0.0403262760742281,)","(0.0,)",()
2021/11/02/17:39:42.455135,113509,1635871182,453370094,,['base_to_pipe_x'],"(0.03835340636977162,)","(0.0,)",()
2021/11/02/17:39:42.457829,113510,1635871182,455352067,,['base_to_pipe_y'],"(0.042694935606283096,)","(0.0,)",()
2021/11/02/17:39:42.459877,113511,1635871182,458544015,,['base_to_pipe_x'],"(0.03752149024140503,)","(0.0,)",()
2021/11/02/17:39:42.461644,113512,1635871182,460170984,,['base_to_pipe_y'],"(0.05303801967779917,)","(0.0,)",()
2021/11/02/17:39:42.786067,113513,1635871182,783433914,,['base_to_pipe_x'],"(0.04032457126944128,)","(0.0,)",()
2021/11/02/17:39:42.787547,113514,1635871182,784914016,,['base_to_pipe_y'],"(0.057265176914223025,)","(0.0,)",()
2021/11/02/17:39:42.790280,113515,1635871182,788289070,,['base_to_pipe_x'],"(0.040732818208687016,)","(0.0,)",()
2021/11/02/17:39:42.804665,113516,1635871182,792545080,,['base_to_pipe_y'],"(0.056400525429071556,)","(0.0,)",()
2021/11/02/17:39:42.820728,113517,1635871182,816607952,,['base_to_pipe_x'],"(0.04112625339404577,)","(0.0,)",()
2021/11/02/17:39:42.820795,113518,1635871182,818269968,,['base_to_pipe_y'],"(0.05532640286938154,)","(0.0,)",()
2021/11/02/17:39:42.979398,113519,1635871182,977227926,,['base_to_pipe_x'],"(0.041497446350657795,)","(0.0,)",()
2021/11/02/17:39:42.979736,113520,1635871182,978466987,,['base_to_pipe_y'],"(0.05402589434783013,)","(0.0,)",()
2021/11/02/17:39:42.998638,113521,1635871182,994982957,,['base_to_pipe_x'],"(0.043461471862094744,)","(0.0,)",()
2021/11/02/17:39:42.998747,113522,1635871182,996680974,,['base_to_pipe_y'],"(0.04418994782888716,)","(0.0,)",()
2021/11/02/17:39:43.145248,113523,1635871183,143439054,,['base_to_pipe_x'],"(0.04480858804459165,)","(0.0,)",()
2021/11/02/17:39:43.146447,113524,1635871183,144963979,,['base_to_pipe_y'],"(0.032068018537234504,)","(0.0,)",()
2021/11/02/17:39:43.290074,113525,1635871183,288939952,,['base_to_pipe_x'],"(0.0449601785750618,)","(0.0,)",()
2021/11/02/17:39:43.291758,113526,1635871183,290750026,,['base_to_pipe_y'],"(0.029768981817419042,)","(0.0,)",()
2021/11/02/17:39:43.327967,113527,1635871183,326380014,,['base_to_pipe_x'],"(0.045174289704122086,)","(0.0,)",()
2021/11/02/17:39:43.329309,113528,1635871183,328118085,,['base_to_pipe_y'],"(0.01960764802418233,)","(0.0,)",()
2021/11/02/17:39:43.354828,113529,1635871183,353626012,,['base_to_pipe_x'],"(0.04510675082623287,)","(0.0,)",()
2021/11/02/17:39:43.357371,113530,1635871183,355103015,,['base_to_pipe_y'],"(0.017985054076660487,)","(0.0,)",()
2021/11/02/17:39:43.393827,113531,1635871183,391594886,,['base_to_pipe_x'],"(0.04498056084870372,)","(0.0,)",()
2021/11/02/17:39:43.394631,113532,1635871183,393176078,,['base_to_pipe_y'],"(0.016666016637582444,)","(0.0,)",()
2021/11/02/17:39:43.414720,113533,1635871183,411897897,,['base_to_pipe_x'],"(0.04487393510626326,)","(0.0,)",()
2021/11/02/17:39:43.418771,113534,1635871183,415030956,,['base_to_pipe_y'],"(0.015601082934452191,)","(0.0,)",()
2021/11/02/17:39:43.441619,113535,1635871183,440746068,,['base_to_pipe_x'],"(0.04477095254004082,)","(0.0,)",()
2021/11/02/17:39:43.443182,113536,1635871183,442019939,,['base_to_pipe_y'],"(0.014758432517143337,)","(0.0,)",()
2021/11/02/17:39:43.500335,113537,1635871183,498456001,,['base_to_pipe_x'],"(0.04462773171639435,)","(0.0,)",()
2021/11/02/17:39:43.504081,113538,1635871183,501415014,,['base_to_pipe_y'],"(0.014123071346502768,)","(0.0,)",()
2021/11/02/17:39:43.505900,113539,1635871183,504831075,,['base_to_pipe_x'],"(0.04440673881435727,)","(0.0,)",()
2021/11/02/17:39:43.508782,113540,1635871183,506269931,,['base_to_pipe_y'],"(0.013776565914786326,)","(0.0,)",()
2021/11/02/17:39:43.533430,113541,1635871183,531256914,,['base_to_pipe_x'],"(0.044154823385499115,)","(0.0,)",()
2021/11/02/17:39:43.533505,113542,1635871183,532243013,,['base_to_pipe_y'],"(0.013631598155296618,)","(0.0,)",()
2021/11/02/17:39:43.561783,113543,1635871183,560656070,,['base_to_pipe_x'],"(0.0438885006897376,)","(0.0,)",()
2021/11/02/17:39:43.563797,113544,1635871183,562874078,,['base_to_pipe_y'],"(0.013673862008687188,)","(0.0,)",()
2021/11/02/17:39:43.603827,113545,1635871183,603152990,,['base_to_pipe_x'],"(0.04363485751595106,)","(0.0,)",()
2021/11/02/17:39:43.605154,113546,1635871183,604196071,,['base_to_pipe_y'],"(0.013946978710785,)","(0.0,)",()
2021/11/02/17:39:43.619806,113547,1635871183,619471073,,['base_to_pipe_x'],"(0.043321157611979834,)","(0.0,)",()
2021/11/02/17:39:43.620270,113548,1635871183,619956016,,['base_to_pipe_y'],"(0.014390172042163498,)","(0.0,)",()
2021/11/02/17:39:43.649502,113549,1635871183,648894071,,['base_to_pipe_x'],"(0.04298762096681157,)","(0.0,)",()
2021/11/02/17:39:43.649818,113550,1635871183,649454116,,['base_to_pipe_y'],"(0.01504521499336614,)","(0.0,)",()
2021/11/02/17:39:43.707130,113551,1635871183,705360889,,['base_to_pipe_x'],"(0.04264231845783868,)","(0.0,)",()
2021/11/02/17:39:43.709644,113552,1635871183,707428932,,['base_to_pipe_y'],"(0.015911755329255636,)","(0.0,)",()
2021/11/02/17:39:43.711435,113553,1635871183,709424018,,['base_to_pipe_x'],"(0.042292861109647084,)","(0.0,)",()
2021/11/02/17:39:43.712268,113554,1635871183,711304903,,['base_to_pipe_y'],"(0.016983821507618936,)","(0.0,)",()
2021/11/02/17:39:43.741699,113555,1635871183,740046024,,['base_to_pipe_x'],"(0.041919286666364436,)","(0.0,)",()
2021/11/02/17:39:43.745198,113556,1635871183,741554975,,['base_to_pipe_y'],"(0.018310985418466003,)","(0.0,)",()
2021/11/02/17:39:43.770403,113557,1635871183,769265890,,['base_to_pipe_x'],"(0.04156256888356629,)","(0.0,)",()
2021/11/02/17:39:43.773455,113558,1635871183,771924972,,['base_to_pipe_y'],"(0.0198319210238093,)","(0.0,)",()
2021/11/02/17:39:43.811089,113559,1635871183,809957981,,['base_to_pipe_x'],"(0.04117526239387139,)","(0.0,)",()
2021/11/02/17:39:43.812606,113560,1635871183,811383962,,['base_to_pipe_y'],"(0.02156341428316157,)","(0.0,)",()
2021/11/02/17:39:43.831887,113561,1635871183,829890966,,['base_to_pipe_x'],"(0.0408312571898218,)","(0.0,)",()
2021/11/02/17:39:43.832791,113562,1635871183,831254005,,['base_to_pipe_y'],"(0.023496582030907074,)","(0.0,)",()
2021/11/02/17:39:43.865092,113563,1635871183,862905025,,['base_to_pipe_x'],"(0.040523453616374924,)","(0.0,)",()
2021/11/02/17:39:43.866107,113564,1635871183,864120960,,['base_to_pipe_y'],"(0.025562108250404038,)","(0.0,)",()
2021/11/02/17:39:43.924999,113565,1635871183,920655965,,['base_to_pipe_x'],"(0.04020551054734497,)","(0.0,)",()
2021/11/02/17:39:43.925049,113566,1635871183,921952009,,['base_to_pipe_y'],"(0.027766981539329053,)","(0.0,)",()
2021/11/02/17:39:43.928727,113567,1635871183,926001071,,['base_to_pipe_x'],"(0.03990110965925755,)","(0.0,)",()
2021/11/02/17:39:43.929474,113568,1635871183,927805900,,['base_to_pipe_y'],"(0.029978322629476504,)","(0.0,)",()
2021/11/02/17:39:43.948987,113569,1635871183,948070049,,['base_to_pipe_x'],"(0.039676628561501684,)","(0.0,)",()
2021/11/02/17:39:43.950446,113570,1635871183,949198007,,['base_to_pipe_y'],"(0.03218961691558223,)","(0.0,)",()
2021/11/02/17:39:43.979717,113571,1635871183,977282047,,['base_to_pipe_x'],"(0.039495992313879444,)","(0.0,)",()
2021/11/02/17:39:43.980312,113572,1635871183,978718996,,['base_to_pipe_y'],"(0.03440360392758848,)","(0.0,)",()
2021/11/02/17:39:44.020974,113573,1635871184,18627882,,['base_to_pipe_x'],"(0.03933386319154765,)","(0.0,)",()
2021/11/02/17:39:44.023429,113574,1635871184,21238088,,['base_to_pipe_y'],"(0.036617424477805714,)","(0.0,)",()
2021/11/02/17:39:44.039054,113575,1635871184,37491083,,['base_to_pipe_x'],"(0.039249689515717306,)","(0.0,)",()
2021/11/02/17:39:44.040133,113576,1635871184,38367033,,['base_to_pipe_y'],"(0.038837322200435946,)","(0.0,)",()
2021/11/02/17:39:44.070762,113577,1635871184,67759037,,['base_to_pipe_x'],"(0.0392234075392865,)","(0.0,)",()
2021/11/02/17:39:44.070839,113578,1635871184,69603919,,['base_to_pipe_y'],"(0.04101370914694324,)","(0.0,)",()
2021/11/02/17:39:44.126188,113579,1635871184,124842882,,['base_to_pipe_x'],"(0.03917926229114126,)","(0.0,)",()
2021/11/02/17:39:44.127549,113580,1635871184,126178026,,['base_to_pipe_y'],"(0.04309308320645731,)","(0.0,)",()
2021/11/02/17:39:44.129904,113581,1635871184,128932952,,['base_to_pipe_x'],"(0.039180788966189754,)","(0.0,)",()
2021/11/02/17:39:44.131881,113582,1635871184,130812883,,['base_to_pipe_y'],"(0.045111283131446224,)","(0.0,)",()
2021/11/02/17:39:44.157690,113583,1635871184,156516075,,['base_to_pipe_x'],"(0.039199306548352846,)","(0.0,)",()
2021/11/02/17:39:44.159170,113584,1635871184,157960891,,['base_to_pipe_y'],"(0.047022997047864355,)","(0.0,)",()
2021/11/02/17:39:44.190020,113585,1635871184,187892913,,['base_to_pipe_x'],"(0.039239323147604324,)","(0.0,)",()
2021/11/02/17:39:44.191346,113586,1635871184,189644098,,['base_to_pipe_y'],"(0.04878245360694074,)","(0.0,)",()
2021/11/02/17:39:44.230262,113587,1635871184,228699922,,['base_to_pipe_x'],"(0.03935403091397765,)","(0.0,)",()
2021/11/02/17:39:44.231648,113588,1635871184,230269908,,['base_to_pipe_y'],"(0.05041010148867901,)","(0.0,)",()
2021/11/02/17:39:44.248190,113589,1635871184,246623992,,['base_to_pipe_x'],"(0.03950740616363531,)","(0.0,)",()
2021/11/02/17:39:44.249252,113590,1635871184,248411893,,['base_to_pipe_y'],"(0.05183247554213282,)","(0.0,)",()
2021/11/02/17:39:44.275527,113591,1635871184,274792909,,['base_to_pipe_x'],"(0.039722816544757344,)","(0.0,)",()
2021/11/02/17:39:44.276643,113592,1635871184,275818109,,['base_to_pipe_y'],"(0.05304933580583145,)","(0.0,)",()
2021/11/02/17:39:44.340652,113593,1635871184,337893962,,['base_to_pipe_x'],"(0.03996852826855932,)","(0.0,)",()
2021/11/02/17:39:44.342540,113594,1635871184,340167999,,['base_to_pipe_y'],"(0.05400195573718567,)","(0.0,)",()
2021/11/02/17:39:44.345539,113595,1635871184,342992067,,['base_to_pipe_x'],"(0.040245545266995655,)","(0.0,)",()
2021/11/02/17:39:44.345659,113596,1635871184,344508886,,['base_to_pipe_y'],"(0.05475294043966265,)","(0.0,)",()
2021/11/02/17:39:44.365981,113597,1635871184,364814996,,['base_to_pipe_x'],"(0.040511089736604194,)","(0.0,)",()
2021/11/02/17:39:44.369419,113598,1635871184,366224050,,['base_to_pipe_y'],"(0.05532735057421946,)","(0.0,)",()
2021/11/02/17:39:44.395672,113599,1635871184,394435882,,['base_to_pipe_x'],"(0.04079403778955114,)","(0.0,)",()
